new_name	old_name	calicoblast	cnidocyte	epidermis_1	gastrodermis	gland_1	gland_2	neuron_1	neuron_2	precursors	unknown_1	unknown_2	unknown_3
Stylophora_pistillata_GAJOv1___1.t1	Spis_XP_022785885_1	1.17517569106265	0.708714446332031	1.02561119271307	0.926209077846496	2.74988978767184	1.48178993019659	1.17723958888875	0.863004183729433	0.662874397037477	0.974388807286931	1.08524669400443	0.577828064729377
Stylophora_pistillata_GAJOv1___2.t1	Spis_XP_022787010_1	1.00953623737754	1.07977074729747	1.07372952649161	0.990463762622462	0.880357165698273	0.880357165698273	1.3334609684329	1.04719185840957	0.880357165698273	1.07935020664992	0.880357165698273	0.880357165698273
Stylophora_pistillata_GAJOv1___3	Spis_XP_022786908_1	1.0079944504149	0.83849771166968	0.723700038774311	1.13563536523531	1.30001648547635	1.52446280333829	0.575890489543764	0.992005549585095	0.593691378247753	1.3422831967955	0.458383828367426	1.26991407501471
Stylophora_pistillata_GAJOv1___4	Spis_XP_022788889_1	1.02915886737933	0.899288485666558	0.97084113262067	1.09476931183578	0.899288485666558	0.899288485666558	1.12982102378284	1.06971081425178	1.10941467682803	1.22259834280139	0.899288485666558	0.899288485666558
Stylophora_pistillata_GAJOv1___5	Spis_XP_022788781_1	1.0618021734112	1.22651440729857	1.12597010162195	1.06237336325814	1	1	1.25634992751566	1	1	1	1	1
Stylophora_pistillata_GAJOv1___6	Spis_XP_022810485_1	1.25424504172391	1.19486989685803	0.985430397276562	0.973324114225244	0.706753520458538	1.67961920199816	0.706753520458538	0.706753520458538	0.915375817547709	1.3573788720435	1.01456960272344	1.53263215672939
Stylophora_pistillata_GAJOv1___7	Spis_XP_022785391_1	1.01440971643437	0.986664191364727	1.00234005001697	0.997659949983029	0.986664191364727	1.19993107469709	1.23959548530337	2.44962853533758	0.986664191364727	1.5686741266962	0.986664191364727	0.986664191364727
Stylophora_pistillata_GAJOv1___8	Spis_XP_022785778_1	1.07367532062453	0.939507694971558	1.00804400182553	0.991955998174473	2.66452570119008	1.14258172940693	1.42305519804937	1.11755188396405	0.939507694971558	0.939507694971558	0.939507694971558	0.939507694971558
Stylophora_pistillata_GAJOv1___9	Spis_XP_022777899_1	1.06570704756973	1	1.07294917031631	1.1654866269526	1	1	1	1	1	1	1.43553526562583	1
Stylophora_pistillata_GAJOv1___10	Spis_XP_022779001_1	1.00059043889491	1.22928869750643	1.00625070439769	1.50334110996712	0.771635225828032	1.68305985153237	0.969443860037574	1.30227612518002	0.999409561105091	0.771635225828032	0.771635225828032	0.771635225828032
Stylophora_pistillata_GAJOv1___11	Spis_XP_022802482_1	1.03864967141706	1.21684792892525	1.00788125953988	1.03640646611499	0.992118740460123	0.992118740460123	1.50274419065478	1.18013314148621	0.992118740460123	0.992118740460123	0.992118740460123	0.992118740460123
Stylophora_pistillata_GAJOv1___12	Spis_XP_022807599_1	1.1798324413923	1	1.21484270791331	1.05582530455432	1	1	1	1.301188690502	1	1.4547909567608	1	1
Stylophora_pistillata_GAJOv1___13	Spis13_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___14	Spis_XP_022792968_1	1.30539821729013	1	1.16881715289308	1.14760147046994	1	1	1	1.38079935784109	1	1	1	1
Stylophora_pistillata_GAJOv1___15	Spis_XP_022808974_1	1.09556888922795	1	1.03178817584517	1.06427616577081	1	1	1	1.301188690502	1	1.22603671408049	1	1
Stylophora_pistillata_GAJOv1___16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___17	Spis_XP_022793078_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___19	Spis_XP_022788341_1	1.21389729371944	1	1.1395274635465	1.12315799588841	1	1	1	1	1.1471827650807	1	1.43553526562583	1
Stylophora_pistillata_GAJOv1___20	Spis_XP_022788239_1	1.15338829598633	0.972282257725534	1.02771774227447	1.0810902355774	0.972282257725534	1.18244049457982	1.22152674401823	0.972282257725534	0.972282257725534	1.19205374442057	0.972282257725534	0.972282257725534
Stylophora_pistillata_GAJOv1___21	Spis_XP_022788450_1	1.13334552346685	1	1.05701583476244	1.06702143792737	1	1	1	1	1	1	1.43553526562583	1
Stylophora_pistillata_GAJOv1___22	Spis_XP_022788667_1	0.995850064844999	0.747239574909993	1.11353906352271	1.05910607940544	0.747239574909993	1.004149935155	1.13183017760813	0.972299683968408	0.921838280735272	0.747239574909993	1.07268876165455	1.1795108735115
Stylophora_pistillata_GAJOv1___23	Spis_XP_022806956_1	1.11046136113752	0.97504777893471	1.05527030391814	1.02495222106529	0.97504777893471	1.18580378156811	0.97504777893471	1.15982709682483	0.97504777893471	0.97504777893471	0.97504777893471	1.53910405185011
Stylophora_pistillata_GAJOv1___24.t1	Spis_XP_022809912_1	1.25974783723528	1.66419497533103	1.01564541826903	1.27206057044112	0.984354581730968	0.984354581730968	1.74724012526785	0.984354581730968	0.984354581730968	1.43203014374827	0.984354581730968	0.984354581730968
Stylophora_pistillata_GAJOv1___25	Spis_XP_022806694_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___26	Spis_XP_022793809_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___27	Spis_XP_022787756_1	1.12589509734511	0.816038037922382	1.06385522724517	1.12756715810861	0.816038037922382	1.35169696646359	1.57350553642718	1.21877818644756	0.936144772754827	0.816038037922382	0.816038037922382	0.816038037922382
Stylophora_pistillata_GAJOv1___28	Spis_XP_022787531_1	1.05276477984098	0.812429424520791	1.00393169793823	0.981219526390662	2.30412065129945	1.16579019817725	1.56654731523852	1.21338861011313	0.932005033654682	0.996068302061774	0.812429424520791	0.812429424520791
Stylophora_pistillata_GAJOv1___29	Spis_XP_022784917_1	1.00151522807951	1.38659833804253	1.01731490730782	1.03650586670702	0.870379857781638	0.870379857781638	1.77327078502459	0.870379857781638	0.998484771920486	0.870379857781638	1.24946098033594	0.870379857781638
Stylophora_pistillata_GAJOv1___30	Spis_XP_022784808_1	1.59880794585146	0.312569748250173	1.17765654729498	0.89489920313353	0.312569748250173	0.86989634291095	1.82808292719973	1.00680495716554	0.91433821214616	0.993195042834459	1.0157303209333	1.17185672818894
Stylophora_pistillata_GAJOv1___31.t1	Spis_XP_022802654_1	1.06393492457637	0.940088957844091	1.05991104215591	1.10447658864592	0.940088957844091	0.940088957844091	0.940088957844091	1.29807422930462	0.940088957844091	1.36763291442226	1.34953085181063	0.940088957844091
Stylophora_pistillata_GAJOv1___32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___33	Spis_XP_022794356_1	1.06213807527527	1.02736558508001	0.981316449904032	1.06011315811932	0.83763026260964	1.01868355009597	0.83763026260964	1.48160019058629	0.960915000775799	0.83763026260964	1.57319370377227	0.83763026260964
Stylophora_pistillata_GAJOv1___34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___35	Spis35_1	1.14834359990023	1	1.17818830808562	1.10724453117908	1	1.34381257212716	1	1	1	1	1.43553526562583	1
Stylophora_pistillata_GAJOv1___36	Spis_XP_022778982_1	1.01840839927632	1.20393624037085	1.13425539312943	1.07126187774104	0.981591600723675	0.981591600723675	0.981591600723675	1.16761102494774	0.981591600723675	0.981591600723675	0.981591600723675	2.71941746748542
Stylophora_pistillata_GAJOv1___37	Spis_XP_022809070_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___38	Spis_XP_022809608_1	1.02054541062497	1.14661986745502	0.979454589375031	1.17334679856806	0.934860496241934	1.34147185009309	0.934860496241934	0.934860496241934	1.07245584904354	0.934860496241934	1.34202521079576	0.934860496241934
Stylophora_pistillata_GAJOv1___39.t1	Spis_XP_022793194_1	1.04244002520381	7.24980339467917	1.05599624936571	1.02183247489916	0.978167525100837	0.978167525100837	0.978167525100837	1.1635380597303	1.12213692615732	0.978167525100837	0.978167525100837	0.978167525100837
Stylophora_pistillata_GAJOv1___40	Spis_XP_022793688_1	1.02422663701384	1.22651440729857	1.11419531687669	1.01114437790946	1	1	1	1.301188690502	1	1	1	1
Stylophora_pistillata_GAJOv1___41	Spis_XP_022793587_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___42	Spis42_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___43	Spis_XP_022794882_1	1.17122864158272	1	1.06362722022427	1.09601114164335	1	1.21614941050751	1.25634992751566	1	1	1	1	1
Stylophora_pistillata_GAJOv1___44	Spis_XP_022800495_1	1.21316647904624	1	1.20753460367582	1.10724453117908	1	1	1.92822572392985	1	1	1	1.43553526562583	1
Stylophora_pistillata_GAJOv1___45	Spis45_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___46	Spis_XP_022794997_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___47	Spis_XP_022803083_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___48	Spis_XP_022777627_1	1.04560522429933	0.954394775700666	1.10023317255644	1.04784838804805	0.954394775700666	1.16068664385982	0.954394775700666	1.31782769341437	1.23611679713099	0.954394775700666	0.954394775700666	0.954394775700666
Stylophora_pistillata_GAJOv1___49	Spis_XP_022795381_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___50	Spis_XP_022795685_1	1.01874042649126	1	1.03178817584517	1.10258098961425	1	1	1	1.18950796246313	1	1	1	1
Stylophora_pistillata_GAJOv1___51	Spis_XP_022795788_1	1.06570704756973	1	1.10485408193654	1.08478815690135	1	1	1.25634992751566	1.301188690502	1	1	1	1
Stylophora_pistillata_GAJOv1___52	Spis_XP_022793917_1	1.13423094269387	1.04031289965566	1.06641582653249	0.932422468053773	2.82099161301533	0.959687100344338	1.37704721044424	1.20526346130966	0.924958849811506	0.714152494365507	0.714152494365507	0.714152494365507
Stylophora_pistillata_GAJOv1___53	Spis_XP_022803394_1	1.89561209775424	0.822504336761848	1.04375747027464	0.927189549510616	2.31527303584555	1.0905181139482	1.06629406011125	0.956242529725357	0.922149147843312	0.59647058688226	1.26220965807073	0.767940622175109
Stylophora_pistillata_GAJOv1___54	Spis_XP_022803716_1	0.977348784819075	1.2348035639744	0.942671403661059	1.02265121518092	0.730373882720172	1.04804514433001	1.10628402075611	1.1495288585702	0.730373882720172	1.06254131963558	0.730373882720172	0.730373882720172
Stylophora_pistillata_GAJOv1___55	Spis_XP_022804752_1	1.06897519583745	1.08281782931239	1.04230398735646	0.957696012643544	0.882841508317315	1.2668275494175	1.47145059564681	0.882841508317315	0.882841508317315	1.48873157401171	0.882841508317315	0.882841508317315
Stylophora_pistillata_GAJOv1___56	Spis_XP_022795493_1	0.979929528999839	0.888100386061527	1.02007047100016	1.04680858450556	0.888100386061527	1.08006276098022	0.888100386061527	1.57087173181769	0.888100386061527	0.888100386061527	1.27489942360724	1.70713811402265
Stylophora_pistillata_GAJOv1___57	Spis_XP_022780509_1	1.03750724692989	1	1.01588773443836	1.05582530455432	1	1	1	1	1	1	1	1
Stylophora_pistillata_GAJOv1___58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___59	Spis_XP_022778169_1	1.05630049848904	1	1.06362722022427	1	1	1	1	1	1.1471827650807	1	1	1
Stylophora_pistillata_GAJOv1___60.t2	Spis_XP_022778489_1	1.04300118421109	1	1.12082567839538	1.08013325043562	1	1.21614941050751	1	1	1	1	1	1
Stylophora_pistillata_GAJOv1___61	Spis_XP_022778268_1	1.20236954616767	1.32777087559056	1.08851377017172	1.21756119842249	0.911486229828284	0.911486229828284	1.14514565877628	1.25857960082789	0.911486229828284	0.911486229828284	0.911486229828284	0.911486229828284
Stylophora_pistillata_GAJOv1___62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___63	Spis_XP_022789919_1	1.21655464856042	0.862847824608417	0.98176352573612	1.01823647426388	0.703495873732835	1.10038603762058	1.17253143705517	0.971386650694155	0.807038341651696	1.18630185548162	0.703495873732835	1.11046183901368
Stylophora_pistillata_GAJOv1___64	Spis_XP_022790028_1	1.10108673190625	1	1.11662336132059	1.07357556731574	1	1	1	1	1.1471827650807	1	1.43553526562583	1
Stylophora_pistillata_GAJOv1___65	Spis_XP_022806589_1	1.09377801776956	0.962358339394323	1.06964333989794	1.03764166060568	0.962358339394323	0.962358339394323	0.962358339394323	1.4373121069036	0.962358339394323	1.17988665619897	1.38149933436966	0.962358339394323
Stylophora_pistillata_GAJOv1___66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___67	Spis_XP_022785021_1	1.06006839894036	0.93993160105964	1.06852368935884	1.18415011813122	3.71284730406646	0.93993160105964	1.42369728088206	1.2978569511577	0.93993160105964	0.93993160105964	0.93993160105964	0.93993160105964
Stylophora_pistillata_GAJOv1___68	Spis_XP_022787867_1	1.17417422032695	1.11434537285521	1.04803340314464	1.03575553687007	0.818938401075962	0.995951453710497	0.818938401075962	0.818938401075962	0.818938401075962	1.0040485462895	0.818938401075962	1.29268681857698
Stylophora_pistillata_GAJOv1___69	Spis_XP_022788130_1	1.45844179880628	0.961393785331048	1.38960226792407	1.11299456682153	0.783842227706517	0.783842227706517	0.984780125962792	1.23368220391283	1.01521987403721	0.783842227706517	2.18305431478715	0.783842227706517
Stylophora_pistillata_GAJOv1___70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___72	Spis_XP_022806320_1	1.069182822601	0.839485891562054	1.02159041986905	0.978409580130954	0.839485891562054	1.12811169520446	1.0546880390144	1.58130873864656	1.03563871208547	0.839485891562054	0.839485891562054	0.839485891562054
Stylophora_pistillata_GAJOv1___73	Spis_XP_022789729_1	1.20132613139272	1	1.40928998647887	1.11848833515478	1	1.21614941050751	1	1	1	1	1	1
Stylophora_pistillata_GAJOv1___74	Spis_XP_022804816_1	1.04134717598247	0.984354581730968	1.01564541826903	1.03473536031562	0.984354581730968	0.984354581730968	0.984354581730968	1.17089761285605	0.984354581730968	1.20685485687551	1.41307571595517	0.984354581730968
Stylophora_pistillata_GAJOv1___75	Spis_XP_022804919_1	1.10643768903569	1.22651440729857	1.16881715289308	1.11382047003529	1	1	1	1	1	1	1	1
Stylophora_pistillata_GAJOv1___76	Spis_XP_022804719_1	1.10910120433237	1.55365278801698	1.29836532410919	1.07260190290861	0.805676265931734	0.805676265931734	1.01221131830442	0.805676265931734	0.805676265931734	0.987788681695582	1.15657669242274	0.805676265931734
Stylophora_pistillata_GAJOv1___77	Spis_XP_022805786_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___78	Spis_XP_022801604_1	1.03541076736465	0.91358790935828	1.04327955772217	0.964589232635352	0.91358790935828	1.11105939741287	1.38379497075509	1.18875025543637	0.91358790935828	1.32907942874043	0.91358790935828	0.91358790935828
Stylophora_pistillata_GAJOv1___79.t1	Spis_XP_022801422_1	1.06179864811925	0.938201351880747	1.13291059761144	1.10666033666384	0.938201351880747	0.938201351880747	0.938201351880747	1.29546782420258	1.21514333447539	0.938201351880747	0.938201351880747	1.48094230183114
Stylophora_pistillata_GAJOv1___80	Spis_XP_022782645_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___81	Spis_XP_022782824_1	1.01148154316099	0.806271497000302	1.07646129188267	0.941930619390209	0.806271497000302	0.980546605785929	1.01295913681427	1.11329916530359	0.924940765334562	0.988518456839009	1.15743116761287	2.23370777710584
Stylophora_pistillata_GAJOv1___82	Spis_XP_022786766_1	1.00936691632348	1	1.01588773443836	1	1	1	1	2.3152908502997	1	1	1	1
Stylophora_pistillata_GAJOv1___83	Spis_XP_022783618_1	1.04738480718025	0.952615192819749	1.56874916211484	1.31191895322605	0.952615192819749	1.15852240518824	1.1968180284494	0.952615192819749	1.09282373095684	0.952615192819749	0.952615192819749	0.952615192819749
Stylophora_pistillata_GAJOv1___84.t1	Spis_XP_022783723_1	1.02812053514506	1	1.19149371306662	1.17017436678561	1	1	1	1	1	1	1	1
Stylophora_pistillata_GAJOv1___85	Spis_XP_022804051_1	1.04690056649404	1	1.03178817584517	1.03346413905979	1	1	1	1	1	1	1	1
Stylophora_pistillata_GAJOv1___86	Spis_XP_022804154_1	1.12571959395251	0.766116234512668	0.870928634015822	1.03748992430144	0.766116234512668	1.09933339426516	0.962510075698558	1.05785280464673	1.05888012984394	0.93928663076563	1.0997868722114	0.766116234512668
Stylophora_pistillata_GAJOv1___87	Spis_XP_022794463_1	1.01386531749852	0.986134682501479	1.01748210519586	1.19565251723403	0.986134682501479	1.41504740257403	0.986134682501479	1.36165413634287	0.986134682501479	0.986134682501479	0.986134682501479	1.55660462830466
Stylophora_pistillata_GAJOv1___88	Spis_XP_022783109_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___89	Spis_XP_022783404_1	0.997393032259348	0.917080678816403	0.975431973130875	1.00260696774065	0.917080678816403	1.1153071269304	1.5285177445639	1.09087476967321	1.13136416303631	0.917080678816403	1.31650165586502	0.917080678816403
Stylophora_pistillata_GAJOv1___90	Spis_XP_022783499_1	1.01678385890566	0.988973397717618	1.07688843446897	1.01102660228238	0.988973397717618	0.988973397717618	0.988973397717618	0.988973397717618	0.988973397717618	1.21251769485073	1.8574385285942	1.56108551445773
Stylophora_pistillata_GAJOv1___91	Spis_XP_022783227_1	1.01727697534816	1.15044613246468	0.982723024651837	1.10615845195528	0.937980121243395	1.14072397151792	1.17843125733526	0.937980121243395	0.937980121243395	1.14999806572207	0.937980121243395	0.937980121243395
Stylophora_pistillata_GAJOv1___92	Spis_XP_022783002_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___93	Spis_XP_022799168_1	0.980983943810909	0.880245233491456	0.992439742003044	1.00756025799696	0.880245233491456	1.07050972181268	1.10589603529299	0.880245233491456	1.00980216090583	1.07921297365488	1.26362307507603	0.880245233491456
Stylophora_pistillata_GAJOv1___94	Spis_XP_022779402_1	0.978409955854194	0.91336673976527	1.02978285718329	1.02159004414581	0.91336673976527	0.91336673976527	1.14750823729931	1.08645700959978	0.91336673976527	1.11982115637222	1.31117016538274	0.91336673976527
Stylophora_pistillata_GAJOv1___95	Spis_XP_022779507_1	1.00835002299473	1.13291790612869	1.30174570401203	0.991649977005273	0.923689032421535	1.32544143240014	0.923689032421535	1.63382092024054	0.923689032421535	1.13247666614229	0.923689032421535	0.923689032421535
Stylophora_pistillata_GAJOv1___96	Spis_XP_022778650_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___98.t1	Spis_XP_022779139_1	1.04300118421109	1	1.05701583476244	1.40886677889242	1	1.21614941050751	1	1	1	1	1	1.57849090588326
Stylophora_pistillata_GAJOv1___99	Spis_XP_022780838_1	1.06730611350738	1	1.03178817584517	1.05118153510908	1	1	1	1	1	1	1	1
Stylophora_pistillata_GAJOv1___100	Spis_XP_022781024_1	0.944850595895623	1.19281839547467	1.00416305230925	0.987556763277066	0.81884424651012	0.995836947690751	1.0287549097496	1.13065960975304	0.939364006881901	0.81884424651012	1.38677881282138	1.29253819645105
Stylophora_pistillata_GAJOv1___101	Spis_XP_022808877_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___102	Spis_XP_022782382_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___103	Spis_XP_022807698_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___104	Spis_XP_022808058_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___105	Spis_XP_022781263_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___106	Spis_XP_022785678_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___107	Spis_XP_022800124_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___109	Spis_XP_022790413_1	1.71135290284041	0.835061589486421	1.04203173676028	0.939503051909829	0.835061589486421	0.835061589486421	1.04912956742237	1.40931975970392	0.957968263239717	1.21484004872314	1.78735486873035	0.835061589486421
Stylophora_pistillata_GAJOv1___110	Spis_XP_022790596_1	1.05310469444493	0.954418310727225	1.04558168927278	1.20710428101442	0.954418310727225	1.16071526596849	1.19908337550176	1.24187831192629	0.954418310727225	0.954418310727225	0.954418310727225	0.954418310727225
Stylophora_pistillata_GAJOv1___111.t2	Spis_XP_022796018_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___112	Spis_XP_022797345_1	1.01032489367468	1.14258397135453	0.93156995511459	0.989675106325322	0.93156995511459	1.13292825175912	1.31092649159901	1.10810987920023	0.93156995511459	0.93156995511459	0.93156995511459	1.47047470234246
Stylophora_pistillata_GAJOv1___113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___114	Spis_XP_022808593_1	1.02812053514506	1	1.20087547576117	1.11632146131499	1	1	1.92822572392985	1.18950796246313	1	1	1	1
Stylophora_pistillata_GAJOv1___115	Spis_XP_022808692_1	1.0005953249203	0.999404675079696	1.49927785111087	0.8481294813382	0.686069875539325	1.13641586109098	1.68589042074449	0.892706362945887	0.787047536859774	1.15691647489525	0.686069875539325	1.08295505933928
Stylophora_pistillata_GAJOv1___116	Spis_XP_022808779_1	1.02946704351903	0.91181223749715	0.99050431491951	1.00949568508049	0.743417469922299	0.904106717806991	1.90919779815401	1.02651036507656	1.07350085637984	0.743417469922299	0.743417469922299	1.17347771554709
Stylophora_pistillata_GAJOv1___117	Spis_XP_022778924_1	1.07121259539803	1	1.04770133438343	1.04463954146691	1	1	1.77501091344072	1	1	1	1	1
Stylophora_pistillata_GAJOv1___118	Spis_XP_022790140_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___119	Spis_XP_022779016_1	1.06810627951847	0.979866087671461	1.02013391232854	1.08495136686207	0.979866087671461	1.19166356489795	1.23105468822109	1.1655585134328	0.979866087671461	0.979866087671461	0.979866087671461	0.979866087671461
Stylophora_pistillata_GAJOv1___120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___121	Spis_XP_022808424_1	1.05630049848904	1.45670974737676	1.04770133438343	1.03346413905979	1	1	1	1	1	1	1	1
Stylophora_pistillata_GAJOv1___122	Spis_XP_022807802_1	1.65782450958509	0.827486341683222	1.21249895456535	0.87863289752845	0.374186603735786	1.06108795031357	1.74262050535363	1.15956145032751	0.938912049686435	1.32286124182741	0.871089043422012	0.374186603735786
Stylophora_pistillata_GAJOv1___123	Spis_XP_022810395_1	1.09860529614066	1	1.04770133438343	1.07062799601679	1	1	1	1	1.2951839517599	1	1	1
Stylophora_pistillata_GAJOv1___124	Spis_XP_022806493_1	1.20688751691221	1	1.22238083845447	1.20775971029044	1	1	1	1	1	1	1	1
Stylophora_pistillata_GAJOv1___125	Spis_XP_022795127_1	1.10269002868225	1	1.17818830808562	1.04463954146691	1	1	1	1.18950796246313	1.34300458672419	1	1	1
Stylophora_pistillata_GAJOv1___126	Spis_XP_022796205_1	1.15791708999374	0.829092907984892	2.12272380887807	0.851019709109989	0.675974862627983	0.969985632328301	1.02388681557587	1.48583924818305	0.976113184424127	1.13989330106441	0.675974862627983	1.70289737124296
Stylophora_pistillata_GAJOv1___127	Spis_XP_022792967_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___128	Spis_XP_022787866_1	1.12781440452186	1	1.16217086980975	1.20881484730446	1	1.21614941050751	1	1	1	1	1	1
Stylophora_pistillata_GAJOv1___129	Spis_XP_022790412_1	1.01484926754286	1	1.04770133438343	1.05118153510908	1	1	1.25634992751566	1	1	1	1.43553526562583	1
Stylophora_pistillata_GAJOv1___130	Spis_XP_022803507_1	1.09005331744535	1.45670974737676	1.13289089755745	1.14100722505581	1	1	1	1.18950796246313	1	1	1	1
Stylophora_pistillata_GAJOv1___131	Spis_XP_022803607_1	1.21674700889886	1.19648644680739	1.02380603273391	1.1688512993088	0.654086505477989	1.02310146355934	1.33260493182728	0.976898536440662	0.654086505477989	0.654086505477989	0.654086505477989	0.654086505477989
Stylophora_pistillata_GAJOv1___132	Spis_XP_022801320_1	1.04628682587064	0.99187977169542	0.998170412689875	1.70788370213224	2.46701091331672	2.17775696682424	1.00182958731013	1.13483647611686	0.790811294288067	0.664971471465097	0.858484109908975	0.991225289573542
Stylophora_pistillata_GAJOv1___133	Spis_XP_022801212_1	1.36546671936709	0.980392121656094	1.05191091351556	1.01960787834391	0.980392121656094	0.980392121656094	1.23171557097955	0.980392121656094	1.12468894498477	0.980392121656094	1.40738746477905	0.980392121656094
Stylophora_pistillata_GAJOv1___134	Spis_XP_022786626_1	1.03750724692989	1	1.06362722022427	1.02229908773649	1	1	1	1	1	1	1	1
Stylophora_pistillata_GAJOv1___135	Spis_XP_022786214_1	1.02812053514506	1.22651440729857	1.04770133438343	1.07357556731574	1	1	1	1	1	1	1	1
Stylophora_pistillata_GAJOv1___136.t1	Spis_XP_022786321_1	1.10413661508064	0.947202307164931	1.05279769283507	1.06385784501624	0.947202307164931	1.15193952748999	1.33292469400591	1.12670468643614	0.947202307164931	0.947202307164931	0.947202307164931	0.947202307164931
Stylophora_pistillata_GAJOv1___137	Spis_XP_022786515_1	1.04993138779366	1.18136971209986	0.993810829284067	1.00618917071593	0.963192690660565	1.17138622295199	1.21010706709501	1.14572537492703	0.963192690660565	0.963192690660565	0.963192690660565	0.963192690660565
Stylophora_pistillata_GAJOv1___138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___139	Spis_XP_022792155_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Stylophora_pistillata_GAJOv1___140	Spis_XP_022780228_1	1.10832764201998	1.21126018818167	1.0124370484571	1.02706554195151	0.987562951542904	0.987562951542904	0.987562951542904	0.987562951542904	1.21831520162435	1.21078843605729	0.987562951542904	0.987562951542904
